ISO,Year,Month,Zone,Zone_Name,Avg_DA_LMP
NYISO,2019,10,61760,DUNWOD,19.08
NYISO,2019,10,61762,LONGIL,22.88
NYISO,2019,11,61753,GENESE,19.1
NYISO,2019,11,61754,CENTRL,19.76
NYISO,2019,11,61757,CAPITL,28.41
NYISO,2019,11,61758,HUD VL,25.95
NYISO,2019,11,61760,DUNWOD,26.25
NYISO,2019,11,61762,LONGIL,30.49
NYISO,2019,12,61753,GENESE,19.06
NYISO,2019,12,61754,CENTRL,19.76
NYISO,2019,12,61757,CAPITL,28.74
NYISO,2019,12,61758,HUD VL,26.8
NYISO,2019,12,61760,DUNWOD,27.17
NYISO,2019,12,61762,LONGIL,37.28
NYISO,2020,1,61753,GENESE,15.82
NYISO,2020,1,61754,CENTRL,16.57
NYISO,2020,1,61757,CAPITL,25.53
NYISO,2020,1,61758,HUD VL,23.36
NYISO,2020,1,61760,DUNWOD,23.6
NYISO,2020,1,61762,LONGIL,27.57
NYISO,2020,2,61753,GENESE,15.79
NYISO,2020,2,61754,CENTRL,16.36
NYISO,2020,2,61757,CAPITL,20.45
NYISO,2020,2,61758,HUD VL,19.66
NYISO,2020,2,61760,DUNWOD,19.87
NYISO,2020,2,61762,LONGIL,23.85
NYISO,2020,3,61753,GENESE,13.47
NYISO,2020,3,61754,CENTRL,13.99
NYISO,2020,3,61757,CAPITL,17.05
NYISO,2020,3,61758,HUD VL,16.39
NYISO,2020,3,61760,DUNWOD,16.61
NYISO,2020,3,61762,LONGIL,19.84
NYISO,2020,4,61753,GENESE,11.39
NYISO,2020,4,61754,CENTRL,11.87
NYISO,2020,4,61757,CAPITL,16.19
NYISO,2020,4,61758,HUD VL,15.26
NYISO,2020,4,61760,DUNWOD,15.4
NYISO,2020,4,61762,LONGIL,18.9
NYISO,2020,5,61753,GENESE,12.65
NYISO,2020,5,61754,CENTRL,13.08
NYISO,2020,5,61757,CAPITL,14.5
NYISO,2020,5,61758,HUD VL,14.57
NYISO,2020,5,61760,DUNWOD,14.77
NYISO,2020,5,61762,LONGIL,19.44
NYISO,2020,6,61753,GENESE,15.72
NYISO,2020,6,61754,CENTRL,16.46
NYISO,2020,6,61757,CAPITL,19.02
NYISO,2020,6,61758,HUD VL,18.61
NYISO,2020,6,61760,DUNWOD,18.99
NYISO,2020,6,61762,LONGIL,22.27
NYISO,2020,7,61753,GENESE,22.29
NYISO,2020,7,61754,CENTRL,22.18
NYISO,2020,7,61757,CAPITL,22.74
NYISO,2020,7,61758,HUD VL,23.17
NYISO,2020,7,61760,DUNWOD,23.96
NYISO,2020,7,61762,LONGIL,35.96
NYISO,2020,8,61753,GENESE,19.53
NYISO,2020,8,61754,CENTRL,19.94
NYISO,2020,8,61757,CAPITL,21.24
NYISO,2020,8,61758,HUD VL,21.5
NYISO,2020,8,61760,DUNWOD,21.99
NYISO,2020,8,61762,LONGIL,33.24
NYISO,2020,9,61753,GENESE,15.96
NYISO,2020,9,61754,CENTRL,16.36
NYISO,2020,9,61757,CAPITL,18.49
NYISO,2020,9,61758,HUD VL,18.2
NYISO,2020,9,61760,DUNWOD,18.74
NYISO,2020,9,61762,LONGIL,24.75
NYISO,2020,10,61753,GENESE,15.57
NYISO,2020,10,61754,CENTRL,16.1
NYISO,2020,10,61757,CAPITL,19.32
NYISO,2020,10,61758,HUD VL,18.82
NYISO,2020,10,61760,DUNWOD,19.1
NYISO,2020,10,61762,LONGIL,29.15
NYISO,2020,11,61753,GENESE,12.85
NYISO,2020,11,61754,CENTRL,13.46
NYISO,2020,11,61757,CAPITL,23.61
NYISO,2020,11,61758,HUD VL,21.24
NYISO,2020,11,61760,DUNWOD,22
NYISO,2020,11,61762,LONGIL,31.48
NYISO,2020,12,61753,GENESE,18.75
NYISO,2020,12,61754,CENTRL,19.69
NYISO,2020,12,61757,CAPITL,37.51
NYISO,2020,12,61758,HUD VL,32.7
NYISO,2020,12,61760,DUNWOD,33.01
NYISO,2020,12,61762,LONGIL,48.55
NYISO,2021,1,61753,GENESE,22.9
NYISO,2021,1,61754,CENTRL,23.96
NYISO,2021,1,61757,CAPITL,38.7
NYISO,2021,1,61758,HUD VL,34.33
NYISO,2021,1,61760,DUNWOD,35.77
NYISO,2021,1,61762,LONGIL,57.1
NYISO,2021,2,61753,GENESE,36.66
NYISO,2021,2,61754,CENTRL,38.58
NYISO,2021,2,61757,CAPITL,69.97
NYISO,2021,2,61758,HUD VL,61.05
NYISO,2021,2,61760,DUNWOD,62.1
NYISO,2021,2,61762,LONGIL,81.92
NYISO,2021,3,61753,GENESE,13.56
NYISO,2021,3,61754,CENTRL,14.43
NYISO,2021,3,61757,CAPITL,35.66
NYISO,2021,3,61758,HUD VL,28.63
NYISO,2021,3,61760,DUNWOD,29.14
NYISO,2021,3,61762,LONGIL,36.79
NYISO,2021,4,61753,GENESE,9.39
NYISO,2021,4,61754,CENTRL,10.15
NYISO,2021,4,61757,CAPITL,31.14
NYISO,2021,4,61758,HUD VL,24.1
NYISO,2021,4,61760,DUNWOD,24.43
NYISO,2021,4,61762,LONGIL,30.81
NYISO,2021,5,61753,GENESE,15.27
NYISO,2021,5,61754,CENTRL,15.97
NYISO,2021,5,61757,CAPITL,29.02
NYISO,2021,5,61758,HUD VL,25.52
NYISO,2021,5,61760,DUNWOD,26.01
NYISO,2021,5,61762,LONGIL,30.07
NYISO,2021,6,61753,GENESE,27.47
NYISO,2021,6,61754,CENTRL,28.27
NYISO,2021,6,61757,CAPITL,36.38
NYISO,2021,6,61758,HUD VL,34.04
NYISO,2021,6,61760,DUNWOD,34.58
NYISO,2021,6,61762,LONGIL,41.23
NYISO,2021,7,61753,GENESE,31.34
NYISO,2021,7,61754,CENTRL,32.81
NYISO,2021,7,61757,CAPITL,38.69
NYISO,2021,7,61758,HUD VL,38.88
NYISO,2021,7,61760,DUNWOD,40.25
NYISO,2021,7,61762,LONGIL,51.28
NYISO,2021,8,61753,GENESE,40.13
NYISO,2021,8,61754,CENTRL,40.97
NYISO,2021,8,61757,CAPITL,43.99
NYISO,2021,8,61758,HUD VL,44.29
NYISO,2021,8,61760,DUNWOD,44.92
NYISO,2021,8,61762,LONGIL,82.28
NYISO,2021,9,61753,GENESE,33.48
NYISO,2021,9,61754,CENTRL,35.01
NYISO,2021,9,61757,CAPITL,48.18
NYISO,2021,9,61758,HUD VL,45.68
NYISO,2021,9,61760,DUNWOD,46.77
NYISO,2021,9,61762,LONGIL,59.59
NYISO,2021,10,61753,GENESE,42.5
NYISO,2021,10,61754,CENTRL,43.23
NYISO,2021,10,61757,CAPITL,55.24
NYISO,2021,10,61758,HUD VL,52.6
NYISO,2021,10,61760,DUNWOD,53.71
NYISO,2021,10,61762,LONGIL,57.65
NYISO,2021,11,61753,GENESE,39.94
NYISO,2021,11,61754,CENTRL,41.59
NYISO,2021,11,61757,CAPITL,60.9
NYISO,2021,11,61758,HUD VL,55.68
NYISO,2021,11,61760,DUNWOD,56.76
NYISO,2021,11,61762,LONGIL,61.07
NYISO,2021,12,61753,GENESE,33.37
NYISO,2021,12,61754,CENTRL,34.51
NYISO,2021,12,61757,CAPITL,49.72
NYISO,2021,12,61758,HUD VL,45.86
NYISO,2021,12,61760,DUNWOD,47.16
NYISO,2021,12,61762,LONGIL,60.85
NYISO,2022,1,61753,GENESE,91.55
NYISO,2022,1,61754,CENTRL,96.3
NYISO,2022,1,61757,CAPITL,148.85
NYISO,2022,1,61758,HUD VL,133.01
NYISO,2022,1,61760,DUNWOD,134.76
NYISO,2022,1,61762,LONGIL,142.37
NYISO,2022,2,61753,GENESE,64.2
NYISO,2022,2,61754,CENTRL,66.26
NYISO,2022,2,61757,CAPITL,104.19
NYISO,2022,2,61758,HUD VL,91.37
NYISO,2022,2,61760,DUNWOD,93.4
NYISO,2022,2,61762,LONGIL,107.61
NYISO,2022,3,61753,GENESE,33.55
NYISO,2022,3,61754,CENTRL,35.21
NYISO,2022,3,61757,CAPITL,72.32
NYISO,2022,3,61758,HUD VL,59.34
NYISO,2022,3,61760,DUNWOD,59.43
NYISO,2022,3,61762,LONGIL,69.38
NYISO,2022,4,61753,GENESE,32.47
NYISO,2022,4,61754,CENTRL,34.31
NYISO,2022,4,61757,CAPITL,76.1
NYISO,2022,4,61758,HUD VL,64.09
NYISO,2022,4,61760,DUNWOD,64.76
NYISO,2022,4,61762,LONGIL,72.91
NYISO,2022,5,61753,GENESE,30.2
NYISO,2022,5,61754,CENTRL,32.52
NYISO,2022,5,61757,CAPITL,97.86
NYISO,2022,5,61758,HUD VL,77
NYISO,2022,5,61760,DUNWOD,78.3
NYISO,2022,5,61762,LONGIL,97.58
NYISO,2022,6,61753,GENESE,59.4
NYISO,2022,6,61754,CENTRL,60.38
NYISO,2022,6,61757,CAPITL,75.65
NYISO,2022,6,61758,HUD VL,74.14
NYISO,2022,6,61760,DUNWOD,75.26
NYISO,2022,6,61762,LONGIL,93.01
NYISO,2022,7,61753,GENESE,71.18
NYISO,2022,7,61754,CENTRL,73.04
NYISO,2022,7,61757,CAPITL,102.37
NYISO,2022,7,61758,HUD VL,90.37
NYISO,2022,7,61760,DUNWOD,92.45
NYISO,2022,7,61762,LONGIL,112.11
NYISO,2022,8,61753,GENESE,87.19
NYISO,2022,8,61754,CENTRL,88.47
NYISO,2022,8,61757,CAPITL,106.79
NYISO,2022,8,61758,HUD VL,100.86
NYISO,2022,8,61760,DUNWOD,102.83
NYISO,2022,8,61762,LONGIL,115.6
NYISO,2022,9,61753,GENESE,62.34
NYISO,2022,9,61754,CENTRL,63.13
NYISO,2022,9,61757,CAPITL,80.16
NYISO,2022,9,61758,HUD VL,76.8
NYISO,2022,9,61760,DUNWOD,78.23
NYISO,2022,9,61762,LONGIL,82.15
NYISO,2022,10,61753,GENESE,41.22
NYISO,2022,10,61754,CENTRL,42.23
NYISO,2022,10,61757,CAPITL,56.47
NYISO,2022,10,61758,HUD VL,54.02
NYISO,2022,10,61760,DUNWOD,54.56
NYISO,2022,10,61762,LONGIL,62.39
NYISO,2022,11,61753,GENESE,24.52
NYISO,2022,11,61754,CENTRL,25.59
NYISO,2022,11,61757,CAPITL,82.86
NYISO,2022,11,61758,HUD VL,57.25
NYISO,2022,11,61760,DUNWOD,57.73
NYISO,2022,11,61762,LONGIL,67.19
NYISO,2022,12,61753,GENESE,70.34
NYISO,2022,12,61754,CENTRL,74.25
NYISO,2022,12,61757,CAPITL,129.41
NYISO,2022,12,61758,HUD VL,107.34
NYISO,2022,12,61760,DUNWOD,108.12
NYISO,2022,12,61762,LONGIL,120.01
NYISO,2023,1,61753,GENESE,32.92
NYISO,2023,1,61754,CENTRL,34.05
NYISO,2023,1,61757,CAPITL,45.67
NYISO,2023,1,61758,HUD VL,42.25
NYISO,2023,1,61760,DUNWOD,42.65
NYISO,2023,1,61762,LONGIL,52.14
NYISO,2023,2,61753,GENESE,32.83
NYISO,2023,2,61754,CENTRL,35.62
NYISO,2023,2,61757,CAPITL,65.38
NYISO,2023,2,61758,HUD VL,51.24
NYISO,2023,2,61760,DUNWOD,51.71
NYISO,2023,2,61762,LONGIL,65.89
NYISO,2023,3,61753,GENESE,19.38
NYISO,2023,3,61754,CENTRL,20.65
NYISO,2023,3,61757,CAPITL,40.8
NYISO,2023,3,61758,HUD VL,33.66
NYISO,2023,3,61760,DUNWOD,33.93
NYISO,2023,3,61762,LONGIL,38.69
NYISO,2023,4,61753,GENESE,20.06
NYISO,2023,4,61754,CENTRL,20.82
NYISO,2023,4,61757,CAPITL,33.04
NYISO,2023,4,61758,HUD VL,29.79
NYISO,2023,4,61760,DUNWOD,30.23
NYISO,2023,4,61762,LONGIL,31.2
NYISO,2023,5,61753,GENESE,16.33
NYISO,2023,5,61754,CENTRL,17.06
NYISO,2023,5,61757,CAPITL,26.17
NYISO,2023,5,61758,HUD VL,24.18
NYISO,2023,5,61760,DUNWOD,24.56
NYISO,2023,5,61762,LONGIL,28.19
NYISO,2023,6,61753,GENESE,24.22
NYISO,2023,6,61754,CENTRL,24.74
NYISO,2023,6,61757,CAPITL,30
NYISO,2023,6,61758,HUD VL,27.52
NYISO,2023,6,61760,DUNWOD,27.79
NYISO,2023,6,61762,LONGIL,32.76
NYISO,2023,7,61753,GENESE,36.07
NYISO,2023,7,61754,CENTRL,36.54
NYISO,2023,7,61757,CAPITL,42.57
NYISO,2023,7,61758,HUD VL,40.12
NYISO,2023,7,61760,DUNWOD,41.24
NYISO,2023,7,61762,LONGIL,52.46
NYISO,2023,8,61753,GENESE,24.15
NYISO,2023,8,61754,CENTRL,24.51
NYISO,2023,8,61757,CAPITL,27.42
NYISO,2023,8,61758,HUD VL,27.29
NYISO,2023,8,61760,DUNWOD,27.73
NYISO,2023,8,61762,LONGIL,36.99
NYISO,2023,9,61753,GENESE,27.16
NYISO,2023,9,61754,CENTRL,27.58
NYISO,2023,9,61757,CAPITL,30.45
NYISO,2023,9,61758,HUD VL,29.89
NYISO,2023,9,61760,DUNWOD,30.35
NYISO,2023,9,61762,LONGIL,39.09
NYISO,2023,10,61753,GENESE,23.3
NYISO,2023,10,61754,CENTRL,23.79
NYISO,2023,10,61757,CAPITL,27.84
NYISO,2023,10,61758,HUD VL,27.38
NYISO,2023,10,61760,DUNWOD,28.1
NYISO,2023,10,61762,LONGIL,32.53
NYISO,2023,11,61753,GENESE,27.12
NYISO,2023,11,61754,CENTRL,28.01
NYISO,2023,11,61757,CAPITL,36.94
NYISO,2023,11,61758,HUD VL,35.03
NYISO,2023,11,61760,DUNWOD,35.52
NYISO,2023,11,61762,LONGIL,42.03
NYISO,2023,12,61753,GENESE,29.13
NYISO,2023,12,61754,CENTRL,30.23
NYISO,2023,12,61757,CAPITL,32.63
NYISO,2023,12,61758,HUD VL,32.28
NYISO,2023,12,61760,DUNWOD,32.83
NYISO,2023,12,61762,LONGIL,39.07
NYISO,2024,1,61753,GENESE,49.68
NYISO,2024,1,61754,CENTRL,52.26
NYISO,2024,1,61757,CAPITL,66.73
NYISO,2024,1,61758,HUD VL,64.53
NYISO,2024,1,61760,DUNWOD,65.74
NYISO,2024,1,61762,LONGIL,74.32
NYISO,2024,2,61753,GENESE,26.07
NYISO,2024,2,61754,CENTRL,27.55
NYISO,2024,2,61757,CAPITL,29.42
NYISO,2024,2,61758,HUD VL,29.67
NYISO,2024,2,61760,DUNWOD,30.08
NYISO,2024,2,61762,LONGIL,35.38
NYISO,2024,3,61753,GENESE,23.65
NYISO,2024,3,61754,CENTRL,24.78
NYISO,2024,3,61757,CAPITL,25.61
NYISO,2024,3,61758,HUD VL,25.78
NYISO,2024,3,61760,DUNWOD,26.04
NYISO,2024,3,61762,LONGIL,26.97
NYISO,2024,4,61753,GENESE,23.69
NYISO,2024,4,61754,CENTRL,24.39
NYISO,2024,4,61757,CAPITL,25.08
NYISO,2024,4,61758,HUD VL,25.67
NYISO,2024,4,61760,DUNWOD,26.01
NYISO,2024,4,61762,LONGIL,28.39
NYISO,2024,5,61753,GENESE,24.75
NYISO,2024,5,61754,CENTRL,25.38
NYISO,2024,5,61757,CAPITL,26.1
NYISO,2024,5,61758,HUD VL,26.79
NYISO,2024,5,61760,DUNWOD,27.54
NYISO,2024,5,61762,LONGIL,30.87
NYISO,2024,6,61753,GENESE,30.99
NYISO,2024,6,61754,CENTRL,31.91
NYISO,2024,6,61757,CAPITL,34.11
NYISO,2024,6,61758,HUD VL,33.51
NYISO,2024,6,61760,DUNWOD,34.46
NYISO,2024,6,61762,LONGIL,47.32
NYISO,2024,7,61753,GENESE,36.84
NYISO,2024,7,61754,CENTRL,37.85
NYISO,2024,7,61757,CAPITL,43.01
NYISO,2024,7,61758,HUD VL,40.86
NYISO,2024,7,61760,DUNWOD,41.92
NYISO,2024,7,61762,LONGIL,55.69
NYISO,2024,8,61753,GENESE,31.72
NYISO,2024,8,61754,CENTRL,32.23
NYISO,2024,8,61757,CAPITL,34.44
NYISO,2024,8,61758,HUD VL,34.02
NYISO,2024,8,61760,DUNWOD,34.58
NYISO,2024,8,61762,LONGIL,39.04
NYISO,2024,9,61753,GENESE,29.09
NYISO,2024,9,61754,CENTRL,29.87
NYISO,2024,9,61757,CAPITL,31.05
NYISO,2024,9,61758,HUD VL,31.06
NYISO,2024,9,61760,DUNWOD,31.67
NYISO,2024,9,61762,LONGIL,33.76
NYISO,2024,10,61753,GENESE,30.96
NYISO,2024,10,61754,CENTRL,31.68
NYISO,2024,10,61757,CAPITL,33.04
NYISO,2024,10,61758,HUD VL,33.13
NYISO,2024,10,61760,DUNWOD,33.56
NYISO,2024,10,61762,LONGIL,33.84
NYISO,2024,11,61753,GENESE,29.78
NYISO,2024,11,61754,CENTRL,31.01
NYISO,2024,11,61757,CAPITL,33.98
NYISO,2024,11,61758,HUD VL,34.07
NYISO,2024,11,61760,DUNWOD,34.71
NYISO,2024,11,61762,LONGIL,35.92
NYISO,2024,12,61753,GENESE,57.43
NYISO,2024,12,61754,CENTRL,60.55
NYISO,2024,12,61757,CAPITL,73.95
NYISO,2024,12,61758,HUD VL,71.21
NYISO,2024,12,61760,DUNWOD,72.71
NYISO,2024,12,61762,LONGIL,78.22
NYISO,2025,1,61753,GENESE,92.36
NYISO,2025,1,61754,CENTRL,98.32
NYISO,2025,1,61757,CAPITL,138
NYISO,2025,1,61758,HUD VL,122.52
NYISO,2025,1,61760,DUNWOD,123.55
NYISO,2025,1,61762,LONGIL,137.45
NYISO,2025,2,61753,GENESE,79.2
NYISO,2025,2,61754,CENTRL,83.6
NYISO,2025,2,61757,CAPITL,110.59
NYISO,2025,2,61758,HUD VL,98.05
NYISO,2025,2,61760,DUNWOD,99.04
NYISO,2025,2,61762,LONGIL,118.11
NYISO,2025,3,61753,GENESE,42.35
NYISO,2025,3,61754,CENTRL,44.02
NYISO,2025,3,61757,CAPITL,48.4
NYISO,2025,3,61758,HUD VL,46.81
NYISO,2025,3,61760,DUNWOD,48.19
NYISO,2025,3,61762,LONGIL,49.52
NYISO,2025,4,61753,GENESE,36.18
NYISO,2025,4,61754,CENTRL,37.39
NYISO,2025,4,61757,CAPITL,40.84
NYISO,2025,4,61758,HUD VL,40.72
NYISO,2025,4,61760,DUNWOD,41.36
NYISO,2025,4,61762,LONGIL,42.02
NYISO,2025,5,61753,GENESE,30.76
NYISO,2025,5,61754,CENTRL,31.74
NYISO,2025,5,61757,CAPITL,34.88
NYISO,2025,5,61758,HUD VL,35.29
NYISO,2025,5,61760,DUNWOD,35.87
NYISO,2025,5,61762,LONGIL,43.44
NYISO,2025,6,61753,GENESE,42.43
NYISO,2025,6,61754,CENTRL,43.25
NYISO,2025,6,61757,CAPITL,48.86
NYISO,2025,6,61758,HUD VL,47
NYISO,2025,6,61760,DUNWOD,47.99
NYISO,2025,6,61762,LONGIL,52.72
NYISO,2025,7,61753,GENESE,64.59
NYISO,2025,7,61754,CENTRL,65.18
NYISO,2025,7,61757,CAPITL,71.3
NYISO,2025,7,61758,HUD VL,69.48
NYISO,2025,7,61760,DUNWOD,73.04
NYISO,2025,7,61762,LONGIL,80.23
NYISO,2025,8,61753,GENESE,45.93
NYISO,2025,8,61754,CENTRL,45.82
NYISO,2025,8,61757,CAPITL,48.85
NYISO,2025,8,61758,HUD VL,47.51
NYISO,2025,8,61760,DUNWOD,48.15
NYISO,2025,8,61762,LONGIL,48.77
NYISO,2025,9,61753,GENESE,36.72
NYISO,2025,9,61754,CENTRL,37.39
NYISO,2025,9,61757,CAPITL,37.12
NYISO,2025,9,61758,HUD VL,38.17
NYISO,2025,9,61760,DUNWOD,38.8
NYISO,2025,9,61762,LONGIL,40.35
NYISO,2025,10,61753,GENESE,43.04
NYISO,2025,10,61754,CENTRL,43.82
NYISO,2025,10,61757,CAPITL,45.15
NYISO,2025,10,61758,HUD VL,46.1
NYISO,2025,10,61760,DUNWOD,46.63
NYISO,2025,10,61762,LONGIL,44.83
NYISO,2025,11,61753,GENESE,50.37
NYISO,2025,11,61754,CENTRL,51.83
NYISO,2025,11,61757,CAPITL,55.18
NYISO,2025,11,61758,HUD VL,55.91
NYISO,2025,11,61760,DUNWOD,56.49
NYISO,2025,11,61762,LONGIL,58.54
NYISO,2025,12,61753,GENESE,88.85
NYISO,2025,12,61754,CENTRL,93.73
NYISO,2025,12,61757,CAPITL,104.45
NYISO,2025,12,61758,HUD VL,102.23
NYISO,2025,12,61760,DUNWOD,103.18
NYISO,2025,12,61762,LONGIL,112.56
MISO,2019,1,ARKANSAS,AR,26.54
MISO,2019,1,ILLINOIS,IL,30.18
MISO,2019,1,INDIANA,IN,32.74
MISO,2019,1,LOUISIANA,LA,30.98
MISO,2019,1,MICHIGAN,MI,31.79
MISO,2019,1,MINN,MN,29.02
MISO,2019,1,TEXAS,TX,29.15
MISO,2019,2,ARKANSAS,AR,22.87
MISO,2019,2,ILLINOIS,IL,25.82
MISO,2019,2,INDIANA,IN,27.25
MISO,2019,2,LOUISIANA,LA,26.06
MISO,2019,2,MICHIGAN,MI,27.87
MISO,2019,2,MINN,MN,27.42
MISO,2019,2,TEXAS,TX,24.51
MISO,2019,3,ARKANSAS,AR,26.08
MISO,2019,3,ILLINOIS,IL,27.08
MISO,2019,3,INDIANA,IN,29.17
MISO,2019,3,LOUISIANA,LA,30.27
MISO,2019,3,MICHIGAN,MI,29.6
MISO,2019,3,MINN,MN,25.35
MISO,2019,3,TEXAS,TX,27.77
MISO,2019,4,ARKANSAS,AR,24.99
MISO,2019,4,ILLINOIS,IL,25.75
MISO,2019,4,INDIANA,IN,27.19
MISO,2019,4,LOUISIANA,LA,30.04
MISO,2019,4,MICHIGAN,MI,28.02
MISO,2019,4,MINN,MN,23.99
MISO,2019,4,TEXAS,TX,30.18
MISO,2019,5,ARKANSAS,AR,25.86
MISO,2019,5,ILLINOIS,IL,24.27
MISO,2019,5,INDIANA,IN,25.82
MISO,2019,5,LOUISIANA,LA,28.08
MISO,2019,5,MICHIGAN,MI,26.35
MISO,2019,5,MINN,MN,20.77
MISO,2019,5,TEXAS,TX,29.6
MISO,2019,6,ARKANSAS,AR,23.05
MISO,2019,6,ILLINOIS,IL,22.97
MISO,2019,6,INDIANA,IN,24.57
MISO,2019,6,LOUISIANA,LA,26.09
MISO,2019,6,MICHIGAN,MI,24.04
MISO,2019,6,MINN,MN,19.8
MISO,2019,6,TEXAS,TX,28.58
MISO,2019,7,ARKANSAS,AR,23.73
MISO,2019,7,ILLINOIS,IL,27.64
MISO,2019,7,INDIANA,IN,28.39
MISO,2019,7,LOUISIANA,LA,25.59
MISO,2019,7,MICHIGAN,MI,28.54
MISO,2019,7,MINN,MN,23.66
MISO,2019,7,TEXAS,TX,27.28
MISO,2019,8,ARKANSAS,AR,22.26
MISO,2019,8,ILLINOIS,IL,24.33
MISO,2019,8,INDIANA,IN,25.16
MISO,2019,8,LOUISIANA,LA,23.95
MISO,2019,8,MICHIGAN,MI,25.14
MISO,2019,8,MINN,MN,21.17
MISO,2019,8,TEXAS,TX,24.9
MISO,2019,9,ARKANSAS,AR,23.81
MISO,2019,9,ILLINOIS,IL,25.26
MISO,2019,9,INDIANA,IN,26.79
MISO,2019,9,LOUISIANA,LA,26.06
MISO,2019,9,MICHIGAN,MI,25.9
MISO,2019,9,MINN,MN,19.27
MISO,2019,9,TEXAS,TX,26.03
MISO,2019,10,ARKANSAS,AR,21.64
MISO,2019,10,ILLINOIS,IL,23.59
MISO,2019,10,INDIANA,IN,24.97
MISO,2019,10,LOUISIANA,LA,23.23
MISO,2019,10,MICHIGAN,MI,23.74
MISO,2019,10,MINN,MN,18.69
MISO,2019,10,TEXAS,TX,23.84
MISO,2019,11,ARKANSAS,AR,24.17
MISO,2019,11,ILLINOIS,IL,25.66
MISO,2019,11,INDIANA,IN,27.79
MISO,2019,11,LOUISIANA,LA,25.31
MISO,2019,11,MICHIGAN,MI,28.04
MISO,2019,11,MINN,MN,21.47
MISO,2019,11,TEXAS,TX,25.8
MISO,2019,12,ARKANSAS,AR,20.51
MISO,2019,12,ILLINOIS,IL,23.37
MISO,2019,12,INDIANA,IN,23.55
MISO,2019,12,LOUISIANA,LA,21.46
MISO,2019,12,MICHIGAN,MI,23.85
MISO,2019,12,MINN,MN,19.94
MISO,2019,12,TEXAS,TX,21.7
MISO,2020,1,ARKANSAS,AR,19.13
MISO,2020,1,ILLINOIS,IL,23.52
MISO,2020,1,INDIANA,IN,23.47
MISO,2020,1,LOUISIANA,LA,19.77
MISO,2020,1,MICHIGAN,MI,23.51
MISO,2020,1,MINN,MN,19.92
MISO,2020,1,TEXAS,TX,19.87
MISO,2020,2,ARKANSAS,AR,19.72
MISO,2020,2,ILLINOIS,IL,21.59
MISO,2020,2,INDIANA,IN,21.97
MISO,2020,2,LOUISIANA,LA,19.78
MISO,2020,2,MICHIGAN,MI,21.71
MISO,2020,2,MINN,MN,17.79
MISO,2020,2,TEXAS,TX,19.93
MISO,2020,3,ARKANSAS,AR,18.41
MISO,2020,3,ILLINOIS,IL,19.22
MISO,2020,3,INDIANA,IN,20.79
MISO,2020,3,LOUISIANA,LA,19.93
MISO,2020,3,MICHIGAN,MI,20.22
MISO,2020,3,MINN,MN,15.33
MISO,2020,3,TEXAS,TX,20.27
MISO,2020,4,ARKANSAS,AR,16.95
MISO,2020,4,ILLINOIS,IL,18.27
MISO,2020,4,INDIANA,IN,19.73
MISO,2020,4,LOUISIANA,LA,18.78
MISO,2020,4,MICHIGAN,MI,19.45
MISO,2020,4,MINN,MN,14.46
MISO,2020,4,TEXAS,TX,19.23
MISO,2020,5,ARKANSAS,AR,18.33
MISO,2020,5,ILLINOIS,IL,19.33
MISO,2020,5,INDIANA,IN,19.91
MISO,2020,5,LOUISIANA,LA,19.43
MISO,2020,5,MICHIGAN,MI,21.36
MISO,2020,5,MINN,MN,14.94
MISO,2020,5,TEXAS,TX,20.7
MISO,2020,6,ARKANSAS,AR,17.89
MISO,2020,6,ILLINOIS,IL,21.58
MISO,2020,6,INDIANA,IN,22.12
MISO,2020,6,LOUISIANA,LA,18.64
MISO,2020,6,MICHIGAN,MI,22.76
MISO,2020,6,MINN,MN,14.97
MISO,2020,6,TEXAS,TX,18.95
MISO,2020,7,ARKANSAS,AR,19.82
MISO,2020,7,ILLINOIS,IL,26.84
MISO,2020,7,INDIANA,IN,26.75
MISO,2020,7,LOUISIANA,LA,19.71
MISO,2020,7,MICHIGAN,MI,31.72
MISO,2020,7,MINN,MN,20.37
MISO,2020,7,TEXAS,TX,20.04
MISO,2020,8,ARKANSAS,AR,21.12
MISO,2020,8,ILLINOIS,IL,25.57
MISO,2020,8,INDIANA,IN,25.32
MISO,2020,8,LOUISIANA,LA,23.27
MISO,2020,8,MICHIGAN,MI,26.37
MISO,2020,8,MINN,MN,19.35
MISO,2020,8,TEXAS,TX,35.89
MISO,2020,9,ARKANSAS,AR,19.23
MISO,2020,9,ILLINOIS,IL,20.46
MISO,2020,9,INDIANA,IN,21.32
MISO,2020,9,LOUISIANA,LA,21.19
MISO,2020,9,MICHIGAN,MI,20.75
MISO,2020,9,MINN,MN,14.01
MISO,2020,9,TEXAS,TX,22.7
MISO,2020,10,ARKANSAS,AR,22.81
MISO,2020,10,ILLINOIS,IL,22.47
MISO,2020,10,INDIANA,IN,25.32
MISO,2020,10,LOUISIANA,LA,25.19
MISO,2020,10,MICHIGAN,MI,25.02
MISO,2020,10,MINN,MN,19.1
MISO,2020,10,TEXAS,TX,33.21
MISO,2020,11,ARKANSAS,AR,24.4
MISO,2020,11,ILLINOIS,IL,18.14
MISO,2020,11,INDIANA,IN,24.13
MISO,2020,11,LOUISIANA,LA,24.64
MISO,2020,11,MICHIGAN,MI,22.62
MISO,2020,11,MINN,MN,17.93
MISO,2020,11,TEXAS,TX,26.05
MISO,2020,12,ARKANSAS,AR,24.74
